Customer_ID,Product_ID,Category,productEvent_Type,Interaction_Value,Timestamp,Time_Spent_Seconds
C3092,P7126,Home Decor,view,3.96,2025-02-27 21:56:53.163491,73
C3092,P10118,Fitness,view,2.95,2025-05-08 21:33:08.165487,101
C3092,P10118,Fitness,add_to_cart,1.0,2025-10-29 12:44:52.165487,152
C3092,P10118,Fitness,purchase,3760.0,2025-08-30 12:47:51.165487,188
C3092,P8243,Home Decor,view,2.19,2025-03-01 14:27:45.167523,88
C9811,P3462,Beauty,view,2.07,2025-07-04 19:09:49.167523,81
C9811,P3253,Electronics,view,0.38,2026-01-07 19:57:51.168779,59
C9811,P3253,Electronics,add_to_cart,1.0,2025-12-11 20:17:45.168779,165
C9811,P2626,Electronics,view,0.74,2025-04-25 18:19:41.168779,74
C9811,P2844,Beauty,view,4.04,2026-02-13 22:13:31.169818,16
C9811,P2844,Beauty,add_to_cart,1.0,2025-10-22 01:36:02.169818,173
C9811,P8014,Books,view,0.99,2025-10-27 18:08:42.170823,25
C9811,P11131,Beauty,view,2.5,2026-01-01 02:57:57.172823,29
C9811,P2271,Beauty,view,2.32,2025-05-04 12:39:59.175295,33
C9811,P2271,Beauty,add_to_cart,1.0,2025-10-17 17:51:14.175295,35
C9811,P2749,Beauty,view,3.66,2025-07-07 02:49:31.176317,105
C9811,P2749,Beauty,add_to_cart,1.0,2025-07-04 18:07:17.176317,164
C6917,P7975,Electronics,view,4.89,2025-12-02 06:33:59.177310,71
C6917,P8162,Electronics,view,1.7,2025-06-09 22:05:58.177310,60
C6917,P4063,Beauty,view,4.16,2025-06-16 18:22:43.178311,17
C6917,P5191,Home Decor,view,1.43,2025-12-28 01:01:35.179318,113
C6917,P5191,Home Decor,add_to_cart,1.0,2025-08-26 04:58:57.179318,134
C6917,P5191,Home Decor,purchase,1080.0,2025-03-05 17:13:19.179318,341
C6917,P5050,Electronics,view,1.31,2025-03-12 07:57:49.181312,98
C6917,P3977,Electronics,view,2.21,2025-11-21 01:51:36.182313,24
C6917,P9434,Electronics,view,4.59,2026-02-21 13:07:38.183312,39
C6917,P9434,Electronics,add_to_cart,1.0,2025-10-28 10:48:38.183312,49
C6917,P9434,Electronics,purchase,3315.0,2025-05-27 06:15:06.184312,313
C6917,P6710,Electronics,view,0.22,2025-06-15 08:15:45.184312,23
C6917,P7821,Electronics,view,0.25,2025-10-17 13:43:31.185312,30
C6917,P7138,Home Decor,view,2.3,2026-01-18 03:40:09.186311,73
C1751,P7079,Fashion,view,1.19,2025-12-02 08:23:02.188320,57
C1751,P11259,Books,view,2.5,2025-12-28 15:53:22.190314,52
C1751,P11259,Books,add_to_cart,1.0,2026-01-28 15:34:53.190314,34
C1751,P4030,Books,view,3.37,2025-10-09 15:38:58.191312,77
C6360,P3240,Home Decor,view,1.02,2025-12-26 06:30:04.192319,86
C6360,P9265,Electronics,view,2.76,2025-05-18 21:54:28.193312,47
C6360,P5238,Electronics,view,1.72,2025-08-24 10:11:27.194311,77
C2037,P11580,Beauty,view,1.22,2025-03-27 07:14:06.195319,119
C2037,P6845,Electronics,view,1.03,2025-03-12 19:21:18.197313,13
C2037,P8505,Beauty,view,2.0,2025-09-10 16:04:19.198313,79
C2037,P8205,Beauty,view,0.36,2025-06-16 18:47:00.199318,105
C2037,P2431,Beauty,view,2.12,2025-05-28 22:45:19.200313,66
C2037,P2822,Beauty,view,1.03,2025-08-30 11:04:08.200313,117
C2037,P2822,Beauty,add_to_cart,1.0,2025-06-07 16:55:34.200313,78
C2037,P2822,Beauty,purchase,194.0,2025-06-24 01:10:41.200313,216
C2037,P2822,Beauty,review,5.0,2025-06-27 11:01:47.200313,114
C2037,P11129,Beauty,view,0.23,2025-09-20 02:39:32.201311,45
C2037,P11129,Beauty,add_to_cart,1.0,2025-07-26 03:39:07.201311,66
C8239,P7592,Fitness,view,4.32,2026-01-18 08:26:28.201311,54
C8239,P5576,Fitness,view,1.85,2025-07-09 12:07:17.202312,53
C8239,P3080,Books,view,2.9,2025-08-08 10:48:07.203314,14
C8239,P3080,Books,add_to_cart,1.0,2025-06-22 12:50:24.203314,53
C8239,P6770,Fashion,view,1.97,2026-02-12 17:48:38.203314,104
C8239,P4664,Fitness,view,1.43,2025-04-22 18:43:05.204314,11
C8239,P8995,Fitness,view,3.2,2025-03-10 17:02:44.205320,89
C8239,P7043,Fitness,view,2.07,2025-08-04 02:19:39.207317,116
C8239,P10823,Fitness,view,0.14,2025-12-14 03:20:20.209791,49
C8239,P10823,Fitness,add_to_cart,1.0,2025-05-24 12:39:11.209791,115
C1915,P6614,Home Decor,view,2.64,2025-12-23 17:56:54.210809,66
C1915,P5582,Beauty,view,4.27,2025-10-13 11:57:36.211806,44
C1915,P3809,Fashion,view,0.59,2025-10-13 09:21:43.212812,80
C1915,P6239,Beauty,view,4.63,2025-10-30 19:29:01.214812,117
C1915,P6883,Books,view,0.95,2025-04-23 00:10:51.216325,27
C1915,P10987,Home Decor,view,0.57,2026-01-27 04:15:49.217343,67
C1915,P6132,Home Decor,view,0.71,2025-12-22 09:18:57.218339,74
C1915,P5275,Beauty,view,2.35,2025-08-08 18:33:17.219343,49
C1915,P8438,Beauty,view,4.63,2025-10-04 01:47:31.220348,106
C1915,P8438,Beauty,add_to_cart,1.0,2025-12-25 17:21:01.220348,150
C1915,P8438,Beauty,purchase,690.0,2025-03-10 15:17:14.220348,310
C1915,P8438,Beauty,review,5.0,2025-08-02 00:37:23.220348,228
C1915,P9145,Beauty,view,1.49,2025-10-04 02:34:32.221345,37
C1915,P9145,Beauty,add_to_cart,1.0,2025-03-16 09:48:34.221345,27
C3866,P11142,Books,view,4.76,2025-04-01 20:34:03.222360,6
C3866,P7993,Books,view,3.73,2025-09-26 08:44:03.222360,23
C3866,P7993,Books,add_to_cart,1.0,2025-12-20 06:30:04.222360,150
C3866,P6953,Books,view,0.49,2025-06-09 21:24:10.224361,48
C6718,P10388,Books,view,2.38,2025-06-29 10:48:51.224361,18
C6718,P10388,Books,add_to_cart,1.0,2025-07-01 05:57:25.224361,94
C6718,P10373,Books,view,0.19,2025-10-16 19:14:37.225856,94
C6718,P2384,Fashion,view,4.3,2025-06-18 18:52:26.226878,76
C6718,P7626,Books,view,4.77,2025-09-10 11:53:08.227874,79
C5112,P5791,Fashion,view,1.83,2025-12-21 00:14:41.227874,8
C5112,P7072,Electronics,view,1.61,2025-06-30 21:50:28.228873,54
C5112,P5913,Fashion,view,2.84,2025-09-12 08:29:45.229880,88
C5112,P5913,Fashion,add_to_cart,1.0,2025-10-07 19:56:00.229880,114
C5112,P2354,Fashion,view,1.51,2025-12-21 13:56:24.231873,40
C5112,P2354,Fashion,add_to_cart,1.0,2025-04-27 19:08:38.231873,133
C5112,P10371,Books,view,3.12,2025-11-07 13:47:51.233130,20
C5112,P2805,Books,view,1.47,2025-11-13 17:47:17.235149,36
C5112,P4485,Fashion,view,2.25,2025-05-27 15:53:47.236662,23
C5112,P4485,Fashion,add_to_cart,1.0,2025-06-12 15:15:04.236662,54
C5112,P4485,Fashion,purchase,2961.0,2025-07-15 12:26:57.236662,333
C5112,P6142,Fashion,view,1.0,2025-04-16 21:06:19.236662,100
C10560,P11971,Electronics,view,1.29,2026-01-26 03:23:51.237680,117
C10560,P9410,Fitness,view,3.54,2025-04-30 02:39:41.239681,34
C10560,P7491,Fitness,view,0.97,2025-10-07 15:59:46.240786,50
C10560,P11697,Home Decor,view,3.01,2025-04-16 18:52:11.241805,47
C10560,P11284,Home Decor,view,2.6,2025-09-24 22:03:43.243177,27
C10560,P11284,Home Decor,add_to_cart,1.0,2025-03-29 19:10:35.243177,124
C10560,P8152,Home Decor,view,1.91,2025-07-11 06:43:38.244960,67
C10560,P3532,Fitness,view,3.06,2025-08-11 20:47:52.244960,79
C10560,P3532,Fitness,add_to_cart,1.0,2026-01-29 12:45:41.244960,154
C10560,P3532,Fitness,purchase,4686.0,2025-11-09 19:05:09.244960,379
C10560,P9779,Beauty,view,2.19,2025-02-28 11:02:56.245984,64
C10560,P3375,Fitness,view,3.23,2025-10-09 12:50:34.248229,65
C2784,P8784,Fashion,view,2.74,2025-07-21 15:51:57.249230,84
C2784,P8784,Fashion,add_to_cart,1.0,2025-11-20 09:13:07.249230,143
C2784,P5330,Fashion,view,4.6,2025-05-07 07:25:53.251232,82
C2784,P11242,Fashion,view,1.26,2026-02-17 10:55:15.251232,32
C2784,P8684,Fashion,view,4.99,2025-09-28 07:57:05.252225,93
C2784,P3114,Fashion,view,3.65,2025-08-13 14:13:32.252225,117
C2784,P2141,Fashion,view,4.12,2026-02-26 17:34:52.253225,23
C2784,P9286,Fashion,view,3.04,2025-06-17 11:47:21.254229,69
C2784,P3479,Fashion,view,3.6,2025-05-27 09:39:12.255232,5
C1426,P10751,Electronics,view,1.57,2025-12-01 14:57:30.256231,30
C1426,P5972,Fashion,view,1.97,2025-08-15 13:54:42.258225,104
C1426,P5075,Fitness,view,1.61,2025-10-17 14:44:34.259226,111
C1426,P4869,Electronics,view,4.67,2025-07-14 01:06:36.259226,49
C1426,P4869,Electronics,add_to_cart,1.0,2025-09-08 11:02:34.259226,76
C1426,P5072,Fashion,view,1.45,2025-10-09 20:03:51.260226,59
C1426,P5072,Fashion,add_to_cart,1.0,2025-04-18 16:19:13.260226,126
C1426,P3923,Electronics,view,2.13,2025-07-06 10:31:40.261224,84
C1426,P2028,Books,view,0.68,2025-07-22 16:26:14.261224,41
C7398,P8187,Books,view,4.89,2025-07-03 18:55:36.262224,9
C7398,P10824,Electronics,view,3.88,2025-04-18 01:43:20.263231,10
C7398,P4950,Electronics,view,2.92,2025-11-25 14:53:47.264225,32
C3047,P7630,Home Decor,view,0.64,2025-06-27 05:40:32.266230,97
C3047,P5707,Fashion,view,4.94,2025-04-08 15:16:51.268228,81
C3047,P7960,Fashion,view,1.43,2026-01-24 23:51:49.269229,49
C3047,P7960,Fashion,add_to_cart,1.0,2025-11-09 07:59:57.269229,22
C3047,P7960,Fashion,purchase,2881.0,2025-09-25 14:05:16.269229,219
C3047,P7960,Fashion,review,5.0,2025-08-13 02:54:06.269229,205
C3047,P11351,Books,view,1.12,2025-06-06 17:25:19.270232,32
C3047,P6750,Fashion,view,1.41,2025-04-09 17:03:58.270232,115
C3047,P3677,Fashion,view,1.67,2025-04-09 17:47:00.271230,5
C3047,P10237,Fashion,view,3.12,2025-07-10 13:18:48.272229,66
C5076,P3090,Electronics,view,2.31,2025-07-28 06:43:01.272229,41
C5076,P6842,Electronics,view,2.97,2025-09-23 13:05:32.273229,63
C5076,P2247,Fashion,view,0.34,2025-12-25 01:58:47.274229,59
C5076,P2247,Fashion,add_to_cart,1.0,2025-05-07 02:01:06.274229,74
C5076,P3445,Books,view,3.02,2025-08-06 05:39:37.274229,61
C5076,P7038,Electronics,view,4.66,2025-12-25 10:54:14.275228,41
C5076,P8343,Fashion,view,3.07,2025-11-29 13:27:13.275228,60
C5076,P8343,Fashion,add_to_cart,1.0,2025-08-26 17:08:39.276226,37
C3296,P3376,Electronics,view,3.32,2025-09-05 02:05:18.276226,30
C3296,P8938,Electronics,view,3.09,2025-03-17 04:43:13.277225,38
C3296,P3214,Home Decor,view,3.75,2026-01-07 11:20:06.277225,99
C3296,P6004,Electronics,view,1.98,2025-07-18 04:40:20.278238,12
C3296,P10150,Electronics,view,4.6,2025-03-10 02:07:20.278238,77
C3296,P10150,Electronics,add_to_cart,1.0,2025-09-10 23:25:31.278238,88
C3296,P11881,Electronics,view,4.41,2025-12-03 03:22:58.279232,90
C3296,P2477,Electronics,view,1.73,2025-09-10 16:42:13.280236,39
C3296,P2477,Electronics,add_to_cart,1.0,2025-09-28 00:26:29.280236,151
C3296,P2477,Electronics,purchase,1440.0,2025-03-10 21:39:23.280236,257
C3296,P2477,Electronics,review,3.0,2025-07-17 20:21:47.280236,69
C3296,P2558,Electronics,view,4.97,2025-05-07 16:13:48.280236,79
C3296,P2558,Electronics,add_to_cart,1.0,2025-04-30 13:36:24.280236,71
C3296,P2558,Electronics,purchase,285.0,2025-06-06 01:58:49.280236,230
C3296,P2558,Electronics,review,1.0,2025-08-24 14:13:02.281225,218
C3296,P6946,Electronics,view,0.35,2025-09-30 14:46:35.281225,85
C5420,P11795,Beauty,view,4.02,2025-07-04 14:01:04.283596,57
C5420,P11795,Beauty,add_to_cart,1.0,2025-11-30 03:25:59.283596,172
C5420,P2904,Beauty,view,2.85,2026-01-16 03:48:04.284599,84
C5420,P8697,Beauty,view,3.33,2025-07-03 13:28:57.284599,92
C5420,P8697,Beauty,add_to_cart,1.0,2025-05-29 08:57:47.284599,58
C5420,P8824,Fashion,view,3.36,2025-05-09 21:04:41.285595,97
C5420,P2275,Fashion,view,1.1,2026-01-22 14:16:55.286596,59
C5420,P6948,Fashion,view,1.17,2025-10-30 21:43:02.286596,108
C5420,P6948,Fashion,add_to_cart,1.0,2025-11-25 18:13:51.286596,139
C5420,P8916,Beauty,view,0.84,2025-07-05 19:30:58.287601,30
C7672,P9226,Books,view,0.13,2025-03-17 04:15:08.288603,33
C7672,P9226,Books,add_to_cart,1.0,2025-11-26 17:40:50.288603,91
C7672,P11390,Electronics,view,4.29,2025-04-23 23:41:19.290711,73
C7672,P4814,Electronics,view,4.36,2025-12-06 17:57:19.291706,110
C7672,P7359,Books,view,1.49,2025-04-14 22:16:16.292708,26
C7672,P7359,Books,add_to_cart,1.0,2025-12-10 09:31:13.292708,66
C10037,P2526,Fitness,view,2.37,2026-01-23 17:49:04.292708,96
C10037,P3812,Fitness,view,0.11,2025-07-30 19:22:57.293707,104
C10037,P4607,Fitness,view,0.5,2025-03-11 18:23:20.293707,48
C10037,P3409,Fitness,view,3.64,2025-05-02 03:27:54.294705,86
C10037,P7400,Fitness,view,2.49,2025-12-26 14:52:00.294705,9
C10037,P7410,Fitness,view,3.36,2025-10-28 09:23:52.295704,119
C10037,P11830,Fitness,view,3.85,2025-07-18 18:16:20.296712,9
C5277,P4004,Home Decor,view,4.1,2025-04-23 23:03:31.297708,75
C5277,P11550,Books,view,3.64,2025-12-28 04:55:49.299710,72
C5277,P11550,Books,add_to_cart,1.0,2025-04-16 06:11:07.299710,131
C5277,P9373,Beauty,view,0.24,2025-10-12 04:35:27.300710,81
C5277,P6272,Beauty,view,4.29,2025-04-27 08:45:56.301706,30
C5277,P6272,Beauty,add_to_cart,1.0,2026-01-04 17:08:13.301706,163
C5277,P9771,Fashion,view,2.36,2025-11-22 23:39:41.302706,21
C5277,P3031,Beauty,view,0.47,2025-10-08 10:11:58.302706,8
C5277,P3031,Beauty,add_to_cart,1.0,2025-04-04 18:45:52.302706,103
C5277,P3031,Beauty,purchase,1010.0,2025-12-21 15:35:58.302706,203
C5277,P3031,Beauty,review,5.0,2025-08-18 16:33:49.302706,205
C5277,P2428,Home Decor,view,4.28,2026-01-04 02:33:56.303702,81
C5277,P11178,Beauty,view,4.7,2025-10-27 23:13:32.303702,110
C5264,P8770,Home Decor,view,2.96,2025-05-27 08:54:03.305708,39
C5264,P8770,Home Decor,add_to_cart,1.0,2025-10-03 05:25:37.305708,92
C5264,P8410,Home Decor,view,0.67,2025-11-09 06:40:54.306707,45
C5264,P8410,Home Decor,add_to_cart,1.0,2025-08-24 02:31:16.306707,65
C5264,P4662,Beauty,view,0.91,2025-04-08 07:44:45.308701,15
C5264,P4213,Beauty,view,1.89,2026-01-02 11:53:04.308701,113
C5264,P11881,Electronics,view,1.93,2025-12-01 22:40:52.309706,30
C5264,P2874,Fashion,view,1.1,2025-04-07 08:46:12.310702,118
C10368,P11672,Books,view,2.27,2025-09-01 09:39:22.311705,9
C10368,P11672,Books,add_to_cart,1.0,2025-12-31 06:10:23.311705,102
C10368,P10030,Books,view,4.81,2025-10-23 21:13:40.311705,12
C10368,P7639,Books,view,0.34,2026-02-16 09:20:30.312706,38
C10368,P6953,Books,view,0.55,2025-04-25 08:29:17.314711,59
C10368,P6953,Books,add_to_cart,1.0,2025-07-19 13:51:30.314711,31
C10368,P6953,Books,purchase,3794.0,2025-05-19 23:23:16.314711,238
C10368,P6963,Books,view,2.31,2025-08-12 08:28:20.315710,44
C10368,P6963,Books,add_to_cart,1.0,2025-05-09 09:26:52.315710,178
C10368,P2758,Electronics,view,3.53,2025-05-27 10:42:44.316758,113
C10368,P3252,Books,view,1.83,2025-03-01 07:05:34.317757,43
C10368,P3012,Books,view,4.56,2025-06-30 07:35:57.317757,24
C10368,P10449,Books,view,1.63,2025-04-24 02:39:39.318762,72
C10368,P9132,Books,view,3.33,2025-05-26 12:29:24.318762,76
C10368,P9132,Books,add_to_cart,1.0,2026-01-19 07:45:58.318762,152
C6596,P8744,Fashion,view,2.85,2025-05-30 01:58:12.319753,98
C6596,P6258,Books,view,3.51,2025-03-27 15:45:40.320755,52
C6596,P8563,Home Decor,view,0.57,2025-10-05 09:32:27.321765,95
C6596,P6478,Electronics,view,3.93,2025-11-15 07:30:14.321765,35
C6596,P11775,Electronics,view,3.74,2025-07-30 05:02:45.323782,76
C6596,P4627,Electronics,view,1.02,2025-06-29 09:00:35.324780,82
C6596,P9489,Home Decor,view,1.85,2025-05-18 12:03:26.325779,62
C6596,P3667,Electronics,view,0.44,2025-06-21 22:15:42.325779,85
C6596,P2756,Beauty,view,2.71,2025-06-21 01:09:29.326779,16
C2427,P3927,Fashion,view,1.99,2025-04-21 00:07:33.327780,118
C2427,P4932,Home Decor,view,0.67,2025-04-04 18:04:15.327780,37
C2427,P2306,Fashion,view,1.29,2025-09-05 19:13:34.329786,114
C2427,P3220,Home Decor,view,3.64,2026-01-02 05:33:16.331785,18
C2427,P2143,Home Decor,view,2.96,2025-08-01 00:14:28.333785,70
C2427,P5710,Fashion,view,3.62,2026-02-18 07:34:06.334788,33
C2427,P3999,Fashion,view,3.35,2026-01-15 14:10:18.335792,52
C2427,P5405,Fashion,view,2.05,2025-08-17 23:18:16.335792,89
C2427,P4218,Electronics,view,2.73,2026-01-02 07:53:53.336786,57
C2427,P5070,Home Decor,view,1.63,2025-06-21 02:57:32.337298,42
C9739,P4148,Home Decor,view,4.28,2025-05-28 15:52:13.339318,59
C9739,P4723,Fitness,view,2.89,2026-01-29 22:49:00.340828,74
C9739,P3374,Books,view,1.11,2025-07-27 09:31:50.341846,30
C9739,P3374,Books,add_to_cart,1.0,2025-10-25 04:04:20.341846,92
C9739,P3374,Books,purchase,442.0,2025-09-24 07:20:45.341846,289
C9739,P10196,Home Decor,view,0.59,2025-08-29 16:38:28.342843,74
C9739,P4554,Books,view,0.51,2025-10-19 05:23:46.343846,21
C9739,P3947,Books,view,3.76,2025-08-03 07:23:23.344845,120
C9739,P2605,Fitness,view,3.82,2026-02-18 03:20:49.346853,77
C9739,P2605,Fitness,add_to_cart,1.0,2025-10-19 18:11:56.346853,60
C9739,P4432,Books,view,4.13,2025-05-31 11:33:22.348852,117
C4334,P2862,Fitness,view,0.99,2025-12-31 08:33:04.350854,53
C4334,P6992,Beauty,view,4.26,2025-08-09 04:35:44.351855,60
C4334,P6992,Beauty,add_to_cart,1.0,2025-07-22 20:48:08.351855,161
C4334,P11595,Fitness,view,0.19,2025-10-17 15:43:53.352851,60
C10920,P6924,Books,view,2.44,2025-04-07 22:48:07.352851,62
C10920,P7613,Electronics,view,3.98,2025-10-31 12:40:18.353848,26
C10920,P11226,Electronics,view,3.95,2025-08-10 13:34:37.354859,79
C10920,P3072,Beauty,view,3.79,2025-04-13 18:24:11.356857,70
C10920,P7868,Fitness,view,2.36,2025-10-23 22:21:06.357853,70
C10920,P7868,Fitness,add_to_cart,1.0,2025-09-28 18:35:50.357853,22
C10920,P7868,Fitness,purchase,380.0,2025-07-13 17:48:46.357853,318
C10920,P3851,Fitness,view,4.81,2025-07-31 03:19:44.359845,32
C5627,P5966,Home Decor,view,3.23,2025-04-15 22:10:35.360852,62
C5627,P5966,Home Decor,add_to_cart,1.0,2025-07-23 20:24:26.360852,125
C5627,P11154,Fashion,view,2.8,2025-11-02 22:28:26.361853,120
C5627,P2714,Books,view,2.2,2025-04-27 17:13:45.362849,77
C8611,P6503,Fitness,view,0.19,2025-07-06 14:44:51.363847,30
C8611,P8917,Fitness,view,3.57,2025-05-05 15:15:09.364848,63
C8611,P2435,Home Decor,view,3.94,2025-11-06 07:05:21.365852,22
C8611,P10071,Fitness,view,2.54,2026-01-15 02:49:35.367195,100
C8611,P11215,Home Decor,view,4.04,2025-09-10 22:08:33.368218,66
C8611,P10036,Home Decor,view,4.12,2025-11-14 06:21:27.369216,66
C8611,P10036,Home Decor,add_to_cart,1.0,2025-08-26 12:34:59.369216,175
C8611,P3949,Home Decor,view,3.98,2025-10-07 00:56:42.369216,48
C8611,P8850,Home Decor,view,1.87,2025-11-11 01:35:56.370218,113
C4487,P3892,Fashion,view,0.17,2026-01-05 15:18:58.371217,51
C4487,P3328,Fitness,view,3.54,2025-08-26 10:00:58.371217,109
C4487,P5116,Fitness,view,3.48,2026-01-05 15:24:36.372219,113
C4487,P11756,Fitness,view,0.32,2025-04-08 13:00:56.373219,95
C4487,P6092,Fashion,view,3.36,2025-05-14 21:47:43.375218,82
C4487,P6092,Fashion,add_to_cart,1.0,2025-10-02 12:48:11.375218,59
C4487,P5802,Fashion,view,3.23,2025-05-27 13:53:52.376472,17
C4487,P10454,Fashion,view,2.53,2025-05-23 01:53:12.377469,17
C4487,P8336,Fashion,view,1.26,2025-10-05 11:15:28.378474,93
C1106,P6468,Home Decor,view,4.75,2026-01-20 05:38:20.380473,15
C1106,P6468,Home Decor,add_to_cart,1.0,2026-02-13 22:15:24.380473,158
C1106,P6468,Home Decor,purchase,246.0,2025-05-20 21:36:41.380473,294
C1106,P2422,Home Decor,view,0.23,2025-08-13 11:51:22.381470,18
C1106,P11721,Home Decor,view,4.39,2025-04-20 01:45:50.383470,117
C1106,P11721,Home Decor,add_to_cart,1.0,2025-11-21 12:16:47.383470,76
C1106,P11721,Home Decor,purchase,2093.0,2026-01-22 04:15:27.383470,140
C8291,P8503,Books,view,3.91,2026-01-07 08:53:27.384465,57
C8291,P7888,Fashion,view,3.3,2025-05-29 11:19:54.385467,110
C8291,P10719,Fashion,view,4.85,2025-10-15 06:59:28.386466,82
C8291,P10719,Fashion,add_to_cart,1.0,2025-07-06 09:29:03.386466,163
C10248,P5139,Books,view,2.79,2025-07-05 10:08:59.387469,25
C10248,P11094,Fashion,view,0.88,2025-02-27 01:39:59.390473,107
C10248,P6190,Fashion,view,3.85,2025-04-02 15:16:29.391573,67
C10248,P5639,Books,view,2.45,2026-01-07 06:23:10.393595,102
C10248,P5223,Fashion,view,0.95,2025-06-27 23:44:55.394599,19
C10248,P5223,Fashion,add_to_cart,1.0,2025-09-08 00:26:53.394599,168
C10248,P5540,Fashion,view,0.24,2025-05-30 01:25:54.395595,26
C10248,P3972,Fashion,view,3.39,2026-02-22 22:18:43.395595,105
C10248,P3972,Fashion,add_to_cart,1.0,2025-07-20 13:21:12.395595,26
C10248,P3972,Fashion,purchase,3877.0,2026-01-02 20:30:34.395595,373
C10248,P3972,Fashion,review,2.0,2025-05-27 12:55:26.395595,204
C3405,P4463,Electronics,view,2.91,2025-07-05 23:03:41.396602,102
C3405,P5240,Books,view,1.67,2025-09-06 21:44:28.398600,91
C3405,P8366,Fashion,view,0.27,2025-09-05 15:18:02.400599,61
C3405,P8366,Fashion,add_to_cart,1.0,2025-08-20 08:20:50.400599,86
C3405,P8366,Fashion,purchase,4970.0,2025-05-11 06:21:14.400599,273
C3405,P2533,Fitness,view,0.79,2025-06-11 18:34:23.401595,40
C3405,P2533,Fitness,add_to_cart,1.0,2025-10-05 14:45:52.401595,160
C3405,P5149,Books,view,1.52,2025-04-21 14:37:48.402592,50
C3405,P5149,Books,add_to_cart,1.0,2025-11-06 00:14:08.402592,84
C3405,P7030,Books,view,2.16,2026-02-22 23:20:52.403596,50
C8540,P7057,Books,view,4.61,2025-05-17 12:27:06.404597,80
C8540,P9688,Books,view,2.96,2025-12-05 19:28:44.405595,105
C8540,P5414,Books,view,3.55,2025-12-29 03:27:32.407598,40
C8540,P10970,Books,view,3.31,2025-03-02 18:02:07.408594,93
C8540,P11533,Books,view,4.92,2025-03-14 02:03:45.409598,98
C8540,P8013,Books,view,2.53,2025-09-11 20:57:38.410600,83
C6550,P5552,Books,view,2.0,2025-10-16 18:47:33.411594,71
C6550,P10483,Books,view,1.94,2025-06-16 20:51:24.411594,91
C6550,P7331,Beauty,view,4.23,2025-06-22 06:18:56.412592,94
C6550,P3519,Books,view,3.97,2025-04-30 18:17:51.413596,88
C6550,P6936,Books,view,4.5,2025-07-20 20:40:50.414596,93
C7448,P6621,Electronics,view,1.94,2025-03-17 16:24:04.415602,81
C7448,P11676,Fitness,view,2.89,2025-03-26 09:31:07.417592,50
C7448,P11676,Fitness,add_to_cart,1.0,2025-12-20 22:59:15.417592,178
C7448,P11676,Fitness,purchase,2775.0,2025-04-20 13:47:30.417592,360
C7448,P11676,Fitness,review,2.0,2025-12-08 04:03:31.417592,223
C7448,P4935,Fitness,view,4.85,2025-09-02 16:04:47.418601,79
C7448,P4935,Fitness,add_to_cart,1.0,2025-03-26 03:02:32.418601,123
C7448,P11320,Electronics,view,3.08,2025-12-09 03:55:57.419603,54
C3263,P10067,Electronics,view,2.28,2025-12-03 22:00:30.421598,6
C3263,P5804,Fitness,view,2.92,2025-08-03 12:06:52.422622,59
C3263,P5901,Electronics,view,3.38,2026-01-02 16:26:08.424627,104
C3263,P9078,Fashion,view,3.38,2025-05-04 06:11:27.426614,25
C4847,P4865,Fitness,view,1.99,2025-11-06 19:29:04.427615,57
C4847,P5656,Fitness,view,1.76,2025-09-20 06:02:12.427615,35
C4847,P5656,Fitness,add_to_cart,1.0,2025-06-20 04:49:27.427615,70
C4847,P5656,Fitness,purchase,1493.0,2025-04-24 13:39:23.427615,125
C4847,P11034,Fitness,view,3.21,2025-11-13 02:33:52.428611,62
C4847,P5457,Fitness,view,2.44,2026-01-05 06:22:24.429619,37
C4847,P5457,Fitness,add_to_cart,1.0,2025-12-19 02:07:34.429619,155
C4847,P5457,Fitness,purchase,4108.0,2025-11-27 17:04:51.429619,256
C4847,P5457,Fitness,review,4.0,2025-09-03 07:57:17.429619,231
C4847,P3146,Fitness,view,4.91,2025-07-10 21:02:20.431618,20
C4847,P5730,Fashion,view,2.74,2025-04-02 10:37:10.432617,89
C4847,P10605,Fitness,view,4.25,2025-06-12 16:56:19.433619,116
C4847,P3087,Fitness,view,1.02,2025-04-22 07:38:01.434617,68
C4847,P3087,Fitness,add_to_cart,1.0,2025-05-31 07:04:16.434617,38
C1237,P5093,Fashion,view,4.6,2025-10-11 22:44:52.435611,97
C1237,P3821,Books,view,4.46,2025-03-25 14:17:10.435611,14
C1237,P3183,Fashion,view,3.99,2025-08-25 01:08:28.437126,62
C1237,P2517,Fashion,view,4.79,2025-04-29 20:20:24.438150,8
C1237,P2517,Fashion,add_to_cart,1.0,2025-06-17 21:03:51.438150,63
C1237,P5653,Fashion,view,4.22,2025-12-29 23:32:58.439151,103
C1237,P9352,Fashion,view,3.6,2025-04-18 19:34:39.440144,107
C1237,P9352,Fashion,add_to_cart,1.0,2025-09-05 15:34:31.440144,39
C1237,P5154,Fashion,view,1.85,2025-09-20 23:07:50.441142,116
C1237,P5154,Fashion,add_to_cart,1.0,2025-09-11 12:32:51.441142,102
C1237,P5154,Fashion,purchase,1928.0,2025-11-29 00:48:13.441142,247
C1237,P5154,Fashion,review,2.0,2025-09-27 07:08:18.441142,217
C1237,P2597,Fitness,view,1.13,2025-11-15 01:28:43.442142,34
C7018,P5232,Electronics,view,3.2,2025-05-30 09:23:49.443144,25
C7018,P5232,Electronics,add_to_cart,1.0,2025-03-18 04:32:47.443144,43
